categoria,receita,rendimento_original,ingrediente,quantidade,origem
DietaDetox250,Caldo de Frango e abobrinha com amendoas 250g,1.0,CEBOLA 258g,20.0,ABA_RECEITA
DietaDetox250,Caldo de Frango e abobrinha com amendoas 250g,1.0,AZEITE DE OLIVA 500ml,20.0,ABA_RECEITA
DietaDetox250,Caldo de Frango e abobrinha com amendoas 250g,1.0,SAL,15.0,ABA_RECEITA
DietaDetox250,Caldo de Frango e abobrinha com amendoas 250g,1.0,AMENDOAS CRUAS,15.0,ABA_RECEITA
DietaDetox250,Caldo de Frango e abobrinha com amendoas 250g,1.0,TEMPERO A GOSTO,15.0,ABA_RECEITA
DietaDetox250,Caldo de iscas de carne com brocolis e linhaça 250g,1.0,PATINHO (CARNE MOIDA),90.0,ABA_RECEITA
DietaDetox250,Caldo de iscas de carne com brocolis e linhaça 250g,1.0,BRÓCOLIS 250g,60.0,ABA_RECEITA
DietaDetox250,Caldo de iscas de carne com brocolis e linhaça 250g,1.0,ALHO 65g,20.0,ABA_RECEITA
DietaDetox250,Caldo de iscas de carne com brocolis e linhaça 250g,1.0,CEBOLA 258g,20.0,ABA_RECEITA
DietaDetox250,Caldo de iscas de carne com brocolis e linhaça 250g,1.0,LINHAÇA DOURADA,15.0,ABA_RECEITA
DietaDetox250,Caldo de iscas de carne com brocolis e linhaça 250g,1.0,AZEITE DE OLIVA 500ml,15.0,ABA_RECEITA
DietaDetox250,Caldo de iscas de carne com brocolis e linhaça 250g,1.0,SAL,15.0,ABA_RECEITA
DietaDetox250,Caldo de iscas de carne com brocolis e linhaça 250g,1.0,TEMPERO A GOSTO,15.0,ABA_RECEITA
DietaDetox250,"Carne moida , vagem, tomate cereja e semente de girassol 250g",1.0,PATINHO (CARNE MOIDA),85.0,ABA_RECEITA
DietaDetox250,"Carne moida , vagem, tomate cereja e semente de girassol 250g",1.0,VAGEM 206g,40.0,ABA_RECEITA
DietaDetox250,"Carne moida , vagem, tomate cereja e semente de girassol 250g",1.0,TOMATE CEREJA 280g,30.0,ABA_RECEITA
DietaDetox250,"Carne moida , vagem, tomate cereja e semente de girassol 250g",1.0,ALHO 65g,20.0,ABA_RECEITA
DietaDetox250,"Carne moida , vagem, tomate cereja e semente de girassol 250g",1.0,CEBOLA 258g,20.0,ABA_RECEITA
DietaDetox250,"Carne moida , vagem, tomate cereja e semente de girassol 250g",1.0,AZEITE DE OLIVA 500ml,20.0,ABA_RECEITA
DietaDetox250,"Carne moida , vagem, tomate cereja e semente de girassol 250g",1.0,SAL,15.0,ABA_RECEITA
DietaDetox250,"Carne moida , vagem, tomate cereja e semente de girassol 250g",1.0,TEMPERO A GOSTO,15.0,ABA_RECEITA
DietaDetox250,"Carne moida , vagem, tomate cereja e semente de girassol 250g",1.0,SEMENTE DE GIRASSOL,15.0,ABA_RECEITA
DietaDetox250,"Escondidinho de frango,purê de abobrinha,aspargo,tomate,semente de girassol 250g",1.0,PEITO DE FRANGO SEM OSSO E SEM PELE,85.0,ABA_RECEITA
DietaDetox250,"Escondidinho de frango,purê de abobrinha,aspargo,tomate,semente de girassol 250g",1.0,ABOBRINHA ITALIANA,30.0,ABA_RECEITA
DietaDetox250,"Escondidinho de frango,purê de abobrinha,aspargo,tomate,semente de girassol 250g",1.0,ASPARGO 250g,30.0,ABA_RECEITA
DietaDetox250,"Escondidinho de frango,purê de abobrinha,aspargo,tomate,semente de girassol 250g",1.0,TOMATE CEREJA 280g,20.0,ABA_RECEITA
DietaDetox250,"Escondidinho de frango,purê de abobrinha,aspargo,tomate,semente de girassol 250g",1.0,ALHO 65g,15.0,ABA_RECEITA
DietaDetox250,"Escondidinho de frango,purê de abobrinha,aspargo,tomate,semente de girassol 250g",1.0,CEBOLA 258g,15.0,ABA_RECEITA
DietaDetox250,"Escondidinho de frango,purê de abobrinha,aspargo,tomate,semente de girassol 250g",1.0,AZEITE DE OLIVA 500ml,15.0,ABA_RECEITA
DietaDetox250,"Escondidinho de frango,purê de abobrinha,aspargo,tomate,semente de girassol 250g",1.0,SAL,15.0,ABA_RECEITA
DietaDetox250,"Escondidinho de frango,purê de abobrinha,aspargo,tomate,semente de girassol 250g",1.0,SEMENTE DE GIRASSOL,15.0,ABA_RECEITA
DietaDetox250,"Escondidinho de frango,purê de abobrinha,aspargo,tomate,semente de girassol 250g",1.0,TEMPERO A GOSTO,15.0,ABA_RECEITA
DietaDetox250,"Filé de frango, brócolis, vagem, tomate cereja e chia 250g",1.0,PEITO DE FRANGO SEM OSSO E SEM PELE,80.0,ABA_RECEITA
DietaDetox250,"Filé de frango, brócolis, vagem, tomate cereja e chia 250g",1.0,BRÓCOLIS 250g,30.0,ABA_RECEITA
DietaDetox250,"Filé de frango, brócolis, vagem, tomate cereja e chia 250g",1.0,VAGEM 206g,30.0,ABA_RECEITA
DietaDetox250,"Filé de frango, brócolis, vagem, tomate cereja e chia 250g",1.0,ALHO 65g,20.0,ABA_RECEITA
DietaDetox250,"Filé de frango, brócolis, vagem, tomate cereja e chia 250g",1.0,CEBOLA 258g,20.0,ABA_RECEITA
DietaDetox250,"Filé de frango, brócolis, vagem, tomate cereja e chia 250g",1.0,AZEITE DE OLIVA 500ml,15.0,ABA_RECEITA
DietaDetox250,"Filé de frango, brócolis, vagem, tomate cereja e chia 250g",1.0,SAL,15.0,ABA_RECEITA
DietaDetox250,"Filé de frango, brócolis, vagem, tomate cereja e chia 250g",1.0,TEMPERO A GOSTO,15.0,ABA_RECEITA
DietaDetox250,"Filé de frango, brócolis, vagem, tomate cereja e chia 250g",1.0,TOMATE CEREJA 280g,15.0,ABA_RECEITA
DietaDetox250,"Filé de frango, brócolis, vagem, tomate cereja e chia 250g",1.0,CHIA (EXTRA BLACK),10.0,ABA_RECEITA
DietaDetox250,"Filé de merluza com pure de couve flor, tomate cereja e nozes 250g",1.0,FILÉ DE MERLUSA,90.0,ABA_RECEITA
DietaDetox250,"Filé de merluza com pure de couve flor, tomate cereja e nozes 250g",1.0,COUVE 250g,45.0,ABA_RECEITA
DietaDetox250,"Filé de merluza com pure de couve flor, tomate cereja e nozes 250g",1.0,ALHO 65g,20.0,ABA_RECEITA
DietaDetox250,"Filé de merluza com pure de couve flor, tomate cereja e nozes 250g",1.0,CEBOLA 258g,20.0,ABA_RECEITA
DietaDetox250,"Filé de merluza com pure de couve flor, tomate cereja e nozes 250g",1.0,TOMATE CEREJA 280g,20.0,ABA_RECEITA
DietaDetox250,"Filé de merluza com pure de couve flor, tomate cereja e nozes 250g",1.0,AZEITE DE OLIVA 500ml,15.0,ABA_RECEITA
DietaDetox250,"Filé de merluza com pure de couve flor, tomate cereja e nozes 250g",1.0,SAL,15.0,ABA_RECEITA
DietaDetox250,"Filé de merluza com pure de couve flor, tomate cereja e nozes 250g",1.0,TEMPERO A GOSTO,15.0,ABA_RECEITA
DietaDetox250,"Filé de merluza com pure de couve flor, tomate cereja e nozes 250g",1.0,NOZES QUARTILHO (QUEBRADINHA),10.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com pimentão, espinafre, tomate cereja e amendoas 250g",1.0,PEITO DE FRANGO SEM OSSO E SEM PELE,90.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com pimentão, espinafre, tomate cereja e amendoas 250g",1.0,PIMENTÃO VERMELHO 464g,30.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com pimentão, espinafre, tomate cereja e amendoas 250g",1.0,ESPINAFRE 350g,30.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com pimentão, espinafre, tomate cereja e amendoas 250g",1.0,ALHO 65g,20.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com pimentão, espinafre, tomate cereja e amendoas 250g",1.0,CEBOLA 258g,20.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com pimentão, espinafre, tomate cereja e amendoas 250g",1.0,AZEITE DE OLIVA 500ml,15.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com pimentão, espinafre, tomate cereja e amendoas 250g",1.0,SAL,15.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com pimentão, espinafre, tomate cereja e amendoas 250g",1.0,TEMPERO A GOSTO,15.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com pimentão, espinafre, tomate cereja e amendoas 250g",1.0,TOMATE CEREJA 280g,15.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com pimentão, espinafre, tomate cereja e amendoas 250g",1.0,AMENDOAS CRUAS,10.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com Pure de abobrinha , brocólis, tomate cereja e chia 250g",1.0,PEITO DE FRANGO SEM OSSO E SEM PELE,90.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com Pure de abobrinha , brocólis, tomate cereja e chia 250g",1.0,ABOBRINHA ITALIANA,50.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com Pure de abobrinha , brocólis, tomate cereja e chia 250g",1.0,BRÓCOLIS 250g,20.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com Pure de abobrinha , brocólis, tomate cereja e chia 250g",1.0,CEBOLA 258g,15.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com Pure de abobrinha , brocólis, tomate cereja e chia 250g",1.0,ALHO 65g,15.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com Pure de abobrinha , brocólis, tomate cereja e chia 250g",1.0,AZEITE DE OLIVA 500ml,15.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com Pure de abobrinha , brocólis, tomate cereja e chia 250g",1.0,PIMENTÃO VERDE 227g,10.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com Pure de abobrinha , brocólis, tomate cereja e chia 250g",1.0,SAL,10.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com Pure de abobrinha , brocólis, tomate cereja e chia 250g",1.0,TEMPERO A GOSTO,10.0,ABA_RECEITA
DietaDetox250,"Frango Xadrez com Pure de abobrinha , brocólis, tomate cereja e chia 250g",1.0,TOMATE CEREJA 280g,10.0,ABA_RECEITA
DietaDetox250,"Iscas de carne, brócolis, pimentão e amendoas 250g",1.0,PATINHO (CARNE MOIDA),90.0,ABA_RECEITA
DietaDetox250,"Iscas de carne, brócolis, pimentão e amendoas 250g",1.0,PIMENTÃO VERMELHO 464g,30.0,ABA_RECEITA
DietaDetox250,"Iscas de carne, brócolis, pimentão e amendoas 250g",1.0,BRÓCOLIS 250g,30.0,ABA_RECEITA
DietaDetox250,"Iscas de carne, brócolis, pimentão e amendoas 250g",1.0,ALHO 65g,20.0,ABA_RECEITA
DietaDetox250,"Iscas de carne, brócolis, pimentão e amendoas 250g",1.0,CEBOLA 258g,20.0,ABA_RECEITA
DietaDetox250,"Iscas de carne, brócolis, pimentão e amendoas 250g",1.0,AZEITE DE OLIVA 500ml,15.0,ABA_RECEITA
DietaDetox250,"Iscas de carne, brócolis, pimentão e amendoas 250g",1.0,SAL,15.0,ABA_RECEITA
DietaDetox250,"Iscas de carne, brócolis, pimentão e amendoas 250g",1.0,AMENDOAS CRUAS,15.0,ABA_RECEITA
DietaDetox250,"Iscas de carne, brócolis, pimentão e amendoas 250g",1.0,TEMPERO A GOSTO,15.0,ABA_RECEITA
DietaDetox250,Ragu de carne com abobrinha e ervilha grelhada e linhaça 250g,1.0,PATINHO (CARNE MOIDA),90.0,ABA_RECEITA
DietaDetox250,Ragu de carne com abobrinha e ervilha grelhada e linhaça 250g,1.0,ERVILHA 500g YOKI,35.0,ABA_RECEITA
DietaDetox250,Ragu de carne com abobrinha e ervilha grelhada e linhaça 250g,1.0,ABOBRINHA ITALIANA,35.0,ABA_RECEITA
DietaDetox250,Ragu de carne com abobrinha e ervilha grelhada e linhaça 250g,1.0,ALHO 65g,20.0,ABA_RECEITA
DietaDetox250,Ragu de carne com abobrinha e ervilha grelhada e linhaça 250g,1.0,CEBOLA 258g,20.0,ABA_RECEITA
DietaDetox250,Ragu de carne com abobrinha e ervilha grelhada e linhaça 250g,1.0,AZEITE DE OLIVA 500ml,15.0,ABA_RECEITA
DietaDetox250,Ragu de carne com abobrinha e ervilha grelhada e linhaça 250g,1.0,SAL,15.0,ABA_RECEITA
DietaDetox250,Ragu de carne com abobrinha e ervilha grelhada e linhaça 250g,1.0,TEMPERO A GOSTO,15.0,ABA_RECEITA
DietaDetox250,Ragu de carne com abobrinha e ervilha grelhada e linhaça 250g,1.0,LINHAÇA DOURADA,10.0,ABA_RECEITA
DietaDetox250,"Ragu de carne com pure de couve flor, alho poró, tomate cereja e chia 250g",1.0,ACÉM sem osso,90.0,ABA_RECEITA
DietaDetox250,"Ragu de carne com pure de couve flor, alho poró, tomate cereja e chia 250g",1.0,COUVE  FLOR 250g,90.0,ABA_RECEITA
DietaDetox250,"Ragu de carne com pure de couve flor, alho poró, tomate cereja e chia 250g",1.0,ALHO 65g,45.0,ABA_RECEITA
DietaDetox250,"Ragu de carne com pure de couve flor, alho poró, tomate cereja e chia 250g",1.0,CEBOLA 258g,5.0,ABA_RECEITA
DietaDetox250,"Ragu de carne com pure de couve flor, alho poró, tomate cereja e chia 250g",1.0,SAL,5.0,ABA_RECEITA
DietaDetox250,"Ragu de carne com pure de couve flor, alho poró, tomate cereja e chia 250g",1.0,CHIA (EXTRA BLACK),5.0,ABA_RECEITA
DietaDetox250,"Ragu de carne com pure de couve flor, alho poró, tomate cereja e chia 250g",1.0,TEMPERO A GOSTO,5.0,ABA_RECEITA
DietaDetox250,"Ragu de carne com pure de couve flor, alho poró, tomate cereja e chia 250g",1.0,TOMATE CEREJA 280g,5.0,ABA_RECEITA
DietaDetox250,"Rocambole de carne, couve, tomate cereja e nozes 250g",1.0,PATINHO (CARNE MOIDA),90.0,ABA_RECEITA
DietaDetox250,"Rocambole de carne, couve, tomate cereja e nozes 250g",1.0,COUVE 250g,50.0,ABA_RECEITA
DietaDetox250,"Rocambole de carne, couve, tomate cereja e nozes 250g",1.0,ALHO 65g,20.0,ABA_RECEITA
DietaDetox250,"Rocambole de carne, couve, tomate cereja e nozes 250g",1.0,CEBOLA 258g,20.0,ABA_RECEITA
DietaDetox250,"Rocambole de carne, couve, tomate cereja e nozes 250g",1.0,TOMATE CEREJA 280g,20.0,ABA_RECEITA
DietaDetox250,"Rocambole de carne, couve, tomate cereja e nozes 250g",1.0,AZEITE DE OLIVA 500ml,15.0,ABA_RECEITA
DietaDetox250,"Rocambole de carne, couve, tomate cereja e nozes 250g",1.0,SAL,15.0,ABA_RECEITA
DietaDetox250,"Rocambole de carne, couve, tomate cereja e nozes 250g",1.0,TEMPERO A GOSTO,15.0,ABA_RECEITA
DietaDetox250,"Rocambole de carne, couve, tomate cereja e nozes 250g",1.0,NOZES QUARTILHO (QUEBRADINHA),10.0,ABA_RECEITA
DietaDetox250,"Rolinho de berinjela com frango, couve, tomate cereja e linhaça 250g",1.0,PEITO DE FRANGO SEM OSSO E SEM PELE,90.0,ABA_RECEITA
DietaDetox250,"Rolinho de berinjela com frango, couve, tomate cereja e linhaça 250g",1.0,BERINJELA 381g,30.0,ABA_RECEITA
DietaDetox250,"Rolinho de berinjela com frango, couve, tomate cereja e linhaça 250g",1.0,COUVE 250g,30.0,ABA_RECEITA
DietaDetox250,"Rolinho de berinjela com frango, couve, tomate cereja e linhaça 250g",1.0,ALHO 65g,20.0,ABA_RECEITA
DietaDetox250,"Rolinho de berinjela com frango, couve, tomate cereja e linhaça 250g",1.0,CEBOLA 258g,20.0,ABA_RECEITA
DietaDetox250,"Rolinho de berinjela com frango, couve, tomate cereja e linhaça 250g",1.0,TOMATE CEREJA 280g,20.0,ABA_RECEITA
DietaDetox250,"Rolinho de berinjela com frango, couve, tomate cereja e linhaça 250g",1.0,AZEITE DE OLIVA 500ml,15.0,ABA_RECEITA
DietaDetox250,"Rolinho de berinjela com frango, couve, tomate cereja e linhaça 250g",1.0,SAL,15.0,ABA_RECEITA
DietaDetox250,"Rolinho de berinjela com frango, couve, tomate cereja e linhaça 250g",1.0,TEMPERO A GOSTO,15.0,ABA_RECEITA
DietaDetox250,"Rolinho de berinjela com frango, couve, tomate cereja e linhaça 250g",1.0,LINHAÇA DOURADA,10.0,ABA_RECEITA
DietaDetox250,"Tilapia com espinafre, aspargos, tomate cereja e amendoas 250g",1.0,TILAPIA,90.0,ABA_RECEITA
DietaDetox250,"Tilapia com espinafre, aspargos, tomate cereja e amendoas 250g",1.0,ESPINAFRE 350g,45.0,ABA_RECEITA
DietaDetox250,"Tilapia com espinafre, aspargos, tomate cereja e amendoas 250g",1.0,ALHO 65g,20.0,ABA_RECEITA
DietaDetox250,"Tilapia com espinafre, aspargos, tomate cereja e amendoas 250g",1.0,CEBOLA 258g,20.0,ABA_RECEITA
DietaDetox250,"Tilapia com espinafre, aspargos, tomate cereja e amendoas 250g",1.0,TOMATE CEREJA 280g,20.0,ABA_RECEITA
DietaDetox250,"Tilapia com espinafre, aspargos, tomate cereja e amendoas 250g",1.0,AZEITE DE OLIVA 500ml,15.0,ABA_RECEITA
DietaDetox250,"Tilapia com espinafre, aspargos, tomate cereja e amendoas 250g",1.0,SAL,15.0,ABA_RECEITA
DietaDetox250,"Tilapia com espinafre, aspargos, tomate cereja e amendoas 250g",1.0,TEMPERO A GOSTO,15.0,ABA_RECEITA
DietaDetox250,"Tilapia com espinafre, aspargos, tomate cereja e amendoas 250g",1.0,AMENDOAS CRUAS,10.0,ABA_RECEITA
DietaDetox250,"Iscas de carne , brócolis, tomate cereja e semente de girassol 250g",1.0,COXÃO MOLE,80.0,ABA_RECEITA
DietaDetox250,"Iscas de carne , brócolis, tomate cereja e semente de girassol 250g",1.0,BRÓCOLIS 250g,100.0,ABA_RECEITA
DietaDetox250,"Iscas de carne , brócolis, tomate cereja e semente de girassol 250g",1.0,TOMATE CEREJA 280g,35.0,ABA_RECEITA
DietaDetox250,"Iscas de carne , brócolis, tomate cereja e semente de girassol 250g",1.0,SEMENTE DE GIRASSOL,5.0,ABA_RECEITA
DietaDetox250,"Iscas de carne , brócolis, tomate cereja e semente de girassol 250g",1.0,AZEITE DE OLIVA 500ml,10.0,ABA_RECEITA
DietaDetox250,"Iscas de carne , brócolis, tomate cereja e semente de girassol 250g",1.0,TEMPERO A GOSTO,5.0,ABA_RECEITA
DietaDetox250,"Iscas de carne , brócolis, tomate cereja e semente de girassol 250g",1.0,SAL,5.0,ABA_RECEITA
DietaDetox250,"Iscas de carne , brócolis, tomate cereja e semente de girassol 250g",1.0,ALHO 65g,5.0,ABA_RECEITA
DietaDetox250,"Iscas de carne , brócolis, tomate cereja e semente de girassol 250g",1.0,CEBOLA 258g,5.0,ABA_RECEITA
DietaDetox250,"Filé de Tilapia, abobrinha, lasca de abóbora, pimenta biquinho e nozes 250g",1.0,TILAPIA,115.0,ABA_RECEITA
DietaDetox250,"Filé de Tilapia, abobrinha, lasca de abóbora, pimenta biquinho e nozes 250g",1.0,ABOBRINHA,60.0,ABA_RECEITA
DietaDetox250,"Filé de Tilapia, abobrinha, lasca de abóbora, pimenta biquinho e nozes 250g",1.0,Lascas de abóbora,20.0,ABA_RECEITA
DietaDetox250,"Filé de Tilapia, abobrinha, lasca de abóbora, pimenta biquinho e nozes 250g",1.0,PIMENTA BIQUINHO VERMELHA EM COSERVA 309g,20.0,ABA_RECEITA
DietaDetox250,"Filé de Tilapia, abobrinha, lasca de abóbora, pimenta biquinho e nozes 250g",1.0,NOZES QUARTILHO (QUEBRADINHA),5.0,ABA_RECEITA
DietaDetox250,"Filé de Tilapia, abobrinha, lasca de abóbora, pimenta biquinho e nozes 250g",1.0,AZEITE DE OLIVA 500ml,10.0,ABA_RECEITA
DietaDetox250,"Filé de Tilapia, abobrinha, lasca de abóbora, pimenta biquinho e nozes 250g",1.0,TEMPERO A GOSTO,5.0,ABA_RECEITA
DietaDetox250,"Filé de Tilapia, abobrinha, lasca de abóbora, pimenta biquinho e nozes 250g",1.0,SAL,5.0,ABA_RECEITA
DietaDetox250,"Filé de Tilapia, abobrinha, lasca de abóbora, pimenta biquinho e nozes 250g",1.0,ALHO 65g,5.0,ABA_RECEITA
DietaDetox250,"Filé de Tilapia, abobrinha, lasca de abóbora, pimenta biquinho e nozes 250g",1.0,CEBOLA 258g,5.0,ABA_RECEITA
DietaDetox250,"Filé de frango, vagem, tomate cereja, lascas de abóbora e linhaça 250g",1.0,PEITO DE FRANGO SEM OSSO E SEM PELE,100.0,ABA_RECEITA
DietaDetox250,"Filé de frango, vagem, tomate cereja, lascas de abóbora e linhaça 250g",1.0,VAGEM 206g,75.0,ABA_RECEITA
DietaDetox250,"Filé de frango, vagem, tomate cereja, lascas de abóbora e linhaça 250g",1.0,TOMATE CEREJA 280g,20.0,ABA_RECEITA
DietaDetox250,"Filé de frango, vagem, tomate cereja, lascas de abóbora e linhaça 250g",1.0,Lascas de abóbora,20.0,ABA_RECEITA
DietaDetox250,"Filé de frango, vagem, tomate cereja, lascas de abóbora e linhaça 250g",1.0,LINHAÇA DOURADA,5.0,ABA_RECEITA
DietaDetox250,"Filé de frango, vagem, tomate cereja, lascas de abóbora e linhaça 250g",1.0,AZEITE DE OLIVA 500ml,10.0,ABA_RECEITA
DietaDetox250,"Filé de frango, vagem, tomate cereja, lascas de abóbora e linhaça 250g",1.0,TEMPERO A GOSTO,5.0,ABA_RECEITA
DietaDetox250,"Filé de frango, vagem, tomate cereja, lascas de abóbora e linhaça 250g",1.0,SAL,5.0,ABA_RECEITA
DietaDetox250,"Filé de frango, vagem, tomate cereja, lascas de abóbora e linhaça 250g",1.0,ALHO 65g,5.0,ABA_RECEITA
DietaDetox250,"Filé de frango, vagem, tomate cereja, lascas de abóbora e linhaça 250g",1.0,CEBOLA 258g,5.0,ABA_RECEITA
DietaDetox250,"Filé mignon suino, pure de abóbora, brócolis, pimenta biquinho e chia 250g",1.0,Filé Mignon suino,100.0,ABA_RECEITA
DietaDetox250,"Filé mignon suino, pure de abóbora, brócolis, pimenta biquinho e chia 250g",1.0,abobora paulista,75.0,ABA_RECEITA
DietaDetox250,"Filé mignon suino, pure de abóbora, brócolis, pimenta biquinho e chia 250g",1.0,BRÓCOLIS 250g,20.0,ABA_RECEITA
DietaDetox250,"Filé mignon suino, pure de abóbora, brócolis, pimenta biquinho e chia 250g",1.0,PIMENTA BIQUINHO VERMELHA EM COSERVA 309g,20.0,ABA_RECEITA
DietaDetox250,"Filé mignon suino, pure de abóbora, brócolis, pimenta biquinho e chia 250g",1.0,CHIA (EXTRA BLACK),5.0,ABA_RECEITA
DietaDetox250,"Filé mignon suino, pure de abóbora, brócolis, pimenta biquinho e chia 250g",1.0,AZEITE DE OLIVA 500ml,10.0,ABA_RECEITA
DietaDetox250,"Filé mignon suino, pure de abóbora, brócolis, pimenta biquinho e chia 250g",1.0,TEMPERO A GOSTO,5.0,ABA_RECEITA
DietaDetox250,"Filé mignon suino, pure de abóbora, brócolis, pimenta biquinho e chia 250g",1.0,SAL,5.0,ABA_RECEITA
DietaDetox250,"Filé mignon suino, pure de abóbora, brócolis, pimenta biquinho e chia 250g",1.0,ALHO 65g,5.0,ABA_RECEITA
DietaDetox250,"Filé mignon suino, pure de abóbora, brócolis, pimenta biquinho e chia 250g",1.0,CEBOLA 258g,5.0,ABA_RECEITA
DietaDetox250,"Berinjela recheada de carne, espinafre, tomate cereja,aspargos e amendoas 250g",1.0,BERINJELA 381g,100.0,ABA_RECEITA
DietaDetox250,"Berinjela recheada de carne, espinafre, tomate cereja,aspargos e amendoas 250g",1.0,PATINHO (CARNE MOIDA),75.0,ABA_RECEITA
DietaDetox250,"Berinjela recheada de carne, espinafre, tomate cereja,aspargos e amendoas 250g",1.0,ESPINAFRE 350g,15.0,ABA_RECEITA
DietaDetox250,"Berinjela recheada de carne, espinafre, tomate cereja,aspargos e amendoas 250g",1.0,TOMATE CEREJA 280g,20.0,ABA_RECEITA
DietaDetox250,"Berinjela recheada de carne, espinafre, tomate cereja,aspargos e amendoas 250g",1.0,ASPARGO 250g,10.0,ABA_RECEITA
DietaDetox250,"Berinjela recheada de carne, espinafre, tomate cereja,aspargos e amendoas 250g",1.0,AMENDOAS CRUAS,5.0,ABA_RECEITA
DietaDetox250,"Berinjela recheada de carne, espinafre, tomate cereja,aspargos e amendoas 250g",1.0,AZEITE DE OLIVA 500ml,10.0,ABA_RECEITA
DietaDetox250,"Berinjela recheada de carne, espinafre, tomate cereja,aspargos e amendoas 250g",1.0,TEMPERO A GOSTO,5.0,ABA_RECEITA
DietaDetox250,"Berinjela recheada de carne, espinafre, tomate cereja,aspargos e amendoas 250g",1.0,SAL,5.0,ABA_RECEITA
DietaDetox250,"Berinjela recheada de carne, espinafre, tomate cereja,aspargos e amendoas 250g",1.0,ALHO 65g,5.0,ABA_RECEITA
DietaDetox250,"Frango desfiado, pure de abóbora, brócolis, tomate cereja  e chia 250g",1.0,PEITO DE FRANGO SEM OSSO E SEM PELE,100.0,ABA_RECEITA
DietaDetox250,"Frango desfiado, pure de abóbora, brócolis, tomate cereja  e chia 250g",1.0,abobora paulista,75.0,ABA_RECEITA
DietaDetox250,"Frango desfiado, pure de abóbora, brócolis, tomate cereja  e chia 250g",1.0,BRÓCOLIS 250g,20.0,ABA_RECEITA
DietaDetox250,"Frango desfiado, pure de abóbora, brócolis, tomate cereja  e chia 250g",1.0,TOMATE CEREJA 280g,20.0,ABA_RECEITA
DietaDetox250,"Frango desfiado, pure de abóbora, brócolis, tomate cereja  e chia 250g",1.0,CHIA (EXTRA BLACK),5.0,ABA_RECEITA
DietaDetox250,"Frango desfiado, pure de abóbora, brócolis, tomate cereja  e chia 250g",1.0,AZEITE DE OLIVA 500ml,10.0,ABA_RECEITA
DietaDetox250,"Frango desfiado, pure de abóbora, brócolis, tomate cereja  e chia 250g",1.0,TEMPERO A GOSTO,5.0,ABA_RECEITA
